4G_App_Thrp,PDCP_Thrp,RSRP,RSRQ,SINR,PDSCH_RB
,0.00,-118.1,-8.2,17.8,
,0.00,-105.3,-8.3,18.3,4.0
,0.00,-106.2,-8.1,20.4,4.0
,0.00,-95.9,-6.7,16.8,4.0
,0.26,-95.7,-9.3,16.4,4.0
,0.00,-104.7,-7.9,13.5,4.0
,0.94,-111.6,-11.3,9.4,4.0
,0.00,-102.5,-9.1,14.0,4.0
,0.18,-95.6,-7.8,20.0,4.0
,0.00,-105.6,-9.3,13.8,
,0.00,-109.7,-8.4,22.7,4.0
,0.00,-96.2,-10.2,24.3,
,0.00,-97.1,-8.7,20.0,4.0
,0.26,-95.8,-6.7,22.2,4.0
,,-108.5,-8.2,23.3,
,0.30,-97.7,-7.4,20.2,4.0
,0.00,-117.3,-8.1,16.6,
,0.00,-105.6,-9.1,12.8,4.0
,0.00,-99.6,-9.3,11.6,4.0
,0.00,-109.7,-9.3,9.9,4.0
,1530.12,-101.4,-10.3,9.9,22.8
,23156.11,-100.5,-11.6,10.5,16.4
21858.76,42405.64,-99.8,-13.6,7.6,74.8
7624.58,94370.76,-96.6,-18.0,15.8,91.6
79324.29,95335.74,-90.8,-14.1,19.7,55.1
116371.65,78604.18,-91.9,-11.9,19.5,51.6
69055.47,56866.74,-96.2,-13.2,19.0,35.2
65265.23,39790.59,-93.9,-10.4,21.2,28.9
41963.96,44354.54,-86.9,-11.8,22.9,29.2
42298.41,47558.73,-91.3,-12.3,19.6,36.4
46161.57,47092.82,-92.8,-12.8,17.6,40.8
46183.92,49347.30,-94.2,-11.9,17.3,40.9
47853.81,49722.30,-92.2,-11.0,22.5,36.4
48392.47,47409.09,-92.2,-10.8,23.4,36.0
50051.38,41297.70,-86.6,-10.7,25.6,25.3
41951.60,39132.18,-92.0,-11.4,20.7,30.0
38660.26,41871.75,-94.6,-11.0,17.1,36.8
38442.39,40256.89,-98.0,-12.3,12.5,39.6
42261.84,31926.77,-96.5,-11.7,11.5,37.2
30560.94,31045.17,-95.9,-12.0,15.4,33.2
30718.10,30989.47,-96.9,-13.4,13.0,32.4
30717.86,36667.62,-84.9,-12.1,14.3,35.1
34574.14,37746.62,-94.6,-13.4,16.3,40.4
38376.95,36529.42,-100.2,-17.7,7.7,59.6
34651.70,39680.19,-99.0,-14.9,8.5,75.6
38396.38,41227.89,-101.0,-15.8,7.6,81.3
42160.74,41061.47,-99.1,-16.7,10.0,78.8
38464.69,43669.34,-95.4,-12.5,11.0,64.4
19203.62,49842.46,-95.5,-11.7,9.9,69.6
46183.95,49899.29,-94.0,-10.8,14.3,44.0
42378.03,40897.39,-93.7,-7.2,15.6,46.7
70026.06,50834.68,-89.1,-9.0,20.0,44.4
23517.70,41082.58,-93.7,-9.2,14.9,45.6
52365.50,38993.28,-95.9,-8.1,14.3,44.9
38409.06,41602.21,-95.5,-8.7,16.5,44.8
38484.93,41439.51,-94.8,-9.0,15.5,39.2
42320.38,28111.86,-93.7,-8.2,11.6,31.2
45863.90,22298.85,-97.3,-9.1,8.1,37.3
11592.00,24899.62,-99.7,-10.5,8.1,42.4
22955.73,25245.68,-102.1,-12.2,4.5,60.4
26828.18,26071.40,-105.9,-12.4,2.5,73.6
22881.60,25969.15,-98.7,-13.5,3.9,72.4
26689.60,24813.94,-102.2,-14.6,-0.3,84.8
26706.49,25323.35,-108.8,-14.2,2.1,83.6
22758.40,27689.42,-106.5,-14.5,3.7,87.2
26613.46,24706.51,-104.3,-13.9,2.6,82.0
26594.78,29028.90,-105.4,-13.1,8.2,86.4
22719.18,38185.08,-109.2,-14.3,3.5,84.4
38280.19,25454.07,-107.8,-14.8,1.3,84.0
26804.00,16571.10,-104.6,-14.5,0.2,82.2
22784.70,22017.09,-100.2,-14.8,9.2,58.8
14918.40,50287.17,-100.6,-17.6,6.9,82.0
42227.95,51127.82,-106.6,-18.4,4.6,95.2
49977.94,59467.59,-104.2,-18.1,7.4,94.8
50002.54,55890.42,-104.9,-18.4,8.0,83.6
61597.90,51932.76,-103.4,-14.7,9.5,70.8
49842.50,50676.79,-103.2,-14.8,9.7,77.2
50027.83,50501.97,-104.9,-18.3,4.9,84.8
50006.77,58192.53,-103.0,-18.3,5.2,86.4
53864.65,57778.57,-104.0,-17.8,5.9,83.2
57775.14,52148.32,-105.2,-18.5,6.0,94.0
53885.32,50889.15,-103.9,-17.5,4.8,78.4
52282.64,40862.44,-105.3,-18.0,8.0,66.4
47508.26,36139.51,-101.2,-18.3,6.7,67.1
38391.37,16520.82,-110.8,-18.6,3.0,58.4
26760.99,34677.22,-106.5,-18.5,1.3,70.4
22803.20,44823.73,-100.9,-18.4,8.5,81.6
42230.03,50077.63,-107.4,-18.5,6.9,91.6
48323.79,46105.67,-106.7,-18.6,5.6,95.6
24651.20,33038.20,-105.2,-18.2,6.6,66.8
68233.78,35656.13,-108.1,-18.9,4.4,80.0
12096.00,39833.81,-106.8,-18.6,4.0,89.6
34393.95,38777.04,-105.0,-16.6,5.4,86.4
38292.80,40438.65,-104.3,-18.7,2.9,96.4
38306.16,33696.34,-102.0,-18.2,6.1,86.2
40006.40,36459.82,-106.7,-17.0,3.3,86.8
36517.91,35258.02,-103.4,-16.9,5.2,76.0
32590.72,41341.79,-104.5,-18.7,2.9,90.8
36311.72,39343.03,-104.3,-20.1,1.0,98.0
42189.88,38583.56,-103.6,-20.1,3.5,88.4
38294.55,36129.18,-103.6,-20.0,3.0,92.8
38136.00,39156.68,-107.1,-19.8,4.1,97.8
34438.09,28149.34,-103.2,-19.1,1.1,66.4
38252.13,17771.82,-105.0,-19.8,3.8,56.0
21616.00,30924.55,-104.0,-19.1,3.9,92.0
23016.00,30039.01,-109.7,-17.1,3.2,71.2
27492.54,42201.98,-103.4,-18.3,0.8,81.6
38371.17,42628.74,-105.0,-19.4,-1.3,84.0
42218.64,35750.96,-105.7,-17.9,2.5,92.0
34466.78,34548.64,-104.9,-16.8,7.9,68.0
38207.89,32083.23,-109.9,-18.5,3.4,71.2
30534.23,30990.27,-106.2,-18.6,3.1,83.6
30708.04,31828.69,-110.8,-17.5,1.5,85.2
34285.42,35262.94,-105.8,-18.9,0.0,86.4
30583.28,34777.27,-106.1,-19.1,1.6,85.2
34428.66,32283.47,-109.3,-19.3,2.7,94.4
34413.97,34084.09,-112.6,-20.2,-1.2,94.8
34391.66,20853.70,-116.6,-22.3,-6.7,91.1
26568.10,14782.36,-110.2,-19.0,-2.7,55.6
13196.30,12663.62,-111.4,-20.3,-0.5,57.6
13239.24,25981.86,-112.8,-16.5,0.9,63.6
14923.95,36284.12,-111.6,-18.6,1.3,74.4
34428.80,36071.37,-111.4,-18.6,1.4,81.2
34403.13,23323.52,-108.9,-16.4,3.1,48.0
26733.28,28908.64,-107.8,-17.1,1.1,66.4
30451.76,23680.15,-107.3,-17.8,-1.9,68.8
15211.78,18980.09,-113.3,-20.8,-2.8,79.1
31479.62,19587.28,-113.6,-21.6,-2.7,80.4
7660.80,23853.38,-108.9,-17.1,3.2,49.2
21487.85,22281.30,-104.8,-17.9,8.2,46.8
22912.83,12753.35,-112.8,-19.5,3.4,35.1
26775.91,15805.80,-110.2,-19.5,2.1,42.8
7280.00,19242.95,-110.0,-16.9,0.4,56.4
15153.60,26426.93,-106.3,-16.7,2.0,47.6
19016.83,26321.96,-110.2,-17.5,-0.7,65.6
26298.66,26714.71,-106.3,-18.6,2.7,57.6
27259.48,9505.88,-110.5,-21.1,-2.4,55.6
30555.79,12757.32,-119.7,-19.9,-2.7,65.6
3662.40,19396.35,-109.7,-17.1,3.6,46.0
15075.20,25873.97,-110.5,-18.1,3.1,61.8
26810.88,19202.62,-113.0,-14.7,3.4,78.7
,2917.78,-113.7,-15.1,1.1,4.0
,0.16,-111.5,-14.0,-2.5,
,0.00,-124.0,-13.1,-1.3,4.0
,0.00,-116.5,-16.2,0.0,4.0
,0.00,-115.6,-16.4,-4.5,4.0
,1.18,-115.9,-15.6,1.3,4.0
,0.00,-120.8,-14.6,-0.8,
,0.00,-112.6,-13.9,0.2,4.0
,0.87,-113.7,-13.2,1.4,4.0
,4.99,-115.5,-12.2,2.4,4.0
,1.85,-99.7,-13.2,1.9,
,0.00,-120.4,-12.5,-0.3,4.0
,0.00,-121.8,-14.7,-5.0,4.0
,2.27,-106.8,-14.4,1.4,4.0
,0.00,-113.0,-12.6,7.2,4.0
,0.77,-101.7,-10.2,10.7,4.0
,0.62,-128.0,-14.4,3.2,
,0.00,-114.8,-10.4,7.0,4.0
,0.00,-109.9,-14.0,1.4,4.0
,0.00,-112.2,-15.5,2.4,4.0
,,-114.8,-17.8,5.8,4.0
,0.00,-121.7,-11.6,8.5,
,0.00,-104.1,-14.6,3.9,4.0
,0.00,-110.0,-12.9,4.3,
,0.00,-124.2,-13.3,1.2,4.0
,,-100.7,-14.4,-3.4,4.0
,,-119.4,-20.3,-10.1,4.0
,,-119.6,-10.5,5.6,
,,-123.5,-16.2,-3.4,
,,-128.8,-16.4,0.3,
,,-109.7,-13.4,2.3,4.0
,9248.67,-102.0,-13.8,5.2,33.2
,28846.69,-93.6,-11.8,15.3,25.2
27012.04,30145.20,-93.9,-13.7,11.6,64.4
11567.94,73859.87,-101.6,-18.5,10.6,89.2
70344.19,64041.69,-104.7,-19.6,4.6,97.6
40631.42,74623.60,-102.0,-18.6,10.7,81.6
65026.87,80058.39,-95.3,-18.8,12.8,80.0
73269.13,63865.34,-100.0,-15.2,4.7,76.0
76844.32,65046.14,-94.2,-17.5,10.7,60.4
61696.76,67321.44,-95.6,-16.1,11.7,56.0
65549.14,46610.03,-93.0,-15.0,14.3,32.0
61223.86,38170.73,-88.4,-11.4,23.1,27.1
38799.38,39109.48,-88.7,-12.3,23.4,29.2
37890.05,34276.59,-89.2,-12.3,19.1,29.6
32279.13,29682.29,-87.2,-11.4,20.2,25.3
36791.55,34023.02,-86.3,-14.0,23.1,28.0
30726.74,30589.36,-87.7,-12.8,20.5,21.3
34501.07,25731.35,-88.0,-12.8,20.7,21.6
26774.31,28015.50,-92.9,-14.2,14.3,26.2
26868.38,29757.82,-95.8,-12.6,10.9,31.2
26879.29,29547.45,-87.4,-12.5,10.2,41.6
30708.95,32357.06,-96.6,-15.6,5.7,44.9
26906.11,27626.55,-97.8,-14.2,5.5,38.8
34450.23,26352.39,-101.3,-14.8,8.7,45.6
26811.46,22576.74,-100.4,-18.4,5.5,68.4
22971.20,20161.59,-103.6,-17.4,-1.9,50.4
22865.49,19119.16,-106.3,-15.3,2.0,40.4
18958.42,21978.28,-102.8,-15.9,3.4,44.0
19096.00,21229.81,-93.7,-13.1,7.6,43.2
22874.32,18769.89,-95.0,-8.5,13.5,23.2
15244.08,18836.29,-96.6,-8.6,15.4,20.9
19156.10,18940.55,-98.0,-10.7,10.2,28.4
19153.38,23278.04,-98.4,-8.1,14.9,29.8
22947.70,25537.25,-99.8,-8.0,13.6,34.4
23020.33,27185.65,-100.3,-9.2,12.7,37.2
26801.60,27967.92,-97.9,-9.1,13.9,36.9
26925.42,33043.68,-103.1,-9.9,8.5,50.4
31955.09,31338.05,-94.6,-13.1,-0.8,73.6
33229.90,33629.95,-104.4,-13.0,5.1,85.6
30520.00,33618.33,-103.9,-14.0,5.5,81.2
18188.80,32833.28,-109.7,-12.4,2.6,76.0
31583.64,33065.24,-108.3,-15.2,5.0,49.6
46549.81,26530.42,-105.0,-16.0,9.2,41.3
14392.27,27033.22,-107.9,-15.3,6.6,35.6
26771.12,26470.33,-107.1,-16.5,8.6,43.2
26775.08,31824.18,-109.7,-17.0,5.2,53.2
26774.70,27099.45,-108.6,-17.2,5.6,48.4
30611.09,29595.35,-107.4,-17.5,6.5,46.8
30565.93,35364.04,-107.2,-17.7,6.9,59.6
30548.74,37376.79,-102.6,-14.8,11.8,40.8
37595.78,24558.80,-104.5,-16.1,8.0,54.2
23680.46,33318.67,-107.8,-17.3,3.6,69.6
31838.10,31541.94,-108.3,-15.9,8.0,64.4
33234.86,37667.25,-99.2,-17.2,7.0,58.0
30519.52,29256.76,-105.8,-15.9,5.6,48.0
34368.90,24978.05,-104.2,-16.7,7.7,38.0
30662.04,30790.01,-101.5,-15.5,10.5,34.0
22961.23,31433.05,-104.2,-17.5,9.7,50.8
30606.26,31843.87,-102.1,-15.7,9.7,64.4
34540.26,34822.55,-101.6,-16.8,3.6,64.4
30587.20,29429.27,-104.2,-20.1,-4.2,77.2
34451.20,30568.36,-105.5,-17.9,11.7,50.4
26644.92,32572.85,-111.5,-19.2,1.8,81.3
30556.87,33091.45,-105.1,-18.7,6.3,82.8
30574.45,44312.11,-108.0,-18.1,5.4,84.8
42189.29,37405.22,-106.4,-17.4,5.6,76.4
38340.73,34235.55,-105.7,-17.6,6.5,77.6
34272.00,19512.66,-106.1,-18.4,5.2,27.6
30453.06,14664.64,-106.5,-18.0,7.0,27.6
11224.80,16399.87,-106.8,-17.4,5.0,58.8
11312.00,24274.29,-105.1,-17.8,4.2,63.6
26676.29,26149.83,-100.8,-18.1,2.5,62.8
22839.74,22386.81,-105.8,-18.2,5.4,72.4
22861.93,17416.21,-107.3,-18.7,2.0,30.4
19067.18,9242.92,-108.1,-22.4,-2.8,60.4
11083.28,20988.60,-104.5,-14.5,9.3,52.4
18428.28,23692.76,-103.0,-15.6,6.6,70.8
23416.68,27121.54,-99.8,-17.3,7.5,68.4
22803.20,25856.98,-101.2,-16.2,10.3,48.0
26664.39,27787.17,-107.5,-16.0,8.0,44.0
26764.34,18714.55,-104.4,-17.3,8.6,61.8
11423.65,32393.23,-102.2,-13.8,12.2,47.2
18970.06,33996.36,-103.8,-16.4,4.6,49.6
30676.80,37718.53,-102.1,-17.7,7.4,63.6
49745.20,43924.22,-97.5,-14.1,15.0,58.7
22232.00,36731.44,-98.8,-15.8,11.0,54.4
43232.00,40552.65,-96.8,-13.1,11.5,45.6
50106.69,41564.15,-100.8,-16.7,6.5,52.4
22692.18,36164.15,-101.2,-13.8,12.2,44.4
42297.59,20477.93,-96.5,-13.5,12.3,24.9
34419.45,21729.64,-99.9,-12.6,14.9,26.4
19003.78,24258.96,-100.1,-12.9,12.5,27.2
22972.98,28118.55,-100.8,-13.0,15.2,30.8
22980.21,29588.70,-99.4,-13.4,10.8,32.4
30760.01,33138.31,-100.8,-10.8,12.6,36.0
26848.66,20178.68,-102.5,-17.7,8.4,29.3
34503.03,27666.80,-102.7,-16.1,11.6,31.6
19065.57,30147.45,-101.2,-16.5,11.7,36.4
26842.23,32923.31,-102.8,-12.6,13.6,35.2
30654.46,34066.78,-97.6,-11.6,14.1,30.0
30836.83,16548.92,-95.2,-14.6,10.0,32.0
34523.18,15828.94,-102.2,-9.8,11.3,32.0
6071.89,30488.34,-97.7,-10.2,13.8,33.6
26906.35,32322.22,-100.7,-12.9,10.8,43.2
30739.36,33304.72,-98.2,-11.8,15.3,37.6
34540.80,36088.88,-99.5,-12.1,14.6,35.1
30731.81,8337.23,-103.6,-10.0,14.2,24.0
26255.57,10591.45,-105.6,-12.5,10.5,42.0
,40220.33,-93.8,-14.8,13.3,47.1
13467.58,33276.28,-97.1,-11.0,16.6,40.8
38332.16,38639.52,-98.3,-13.4,12.3,43.6
34591.61,40567.36,-99.1,-13.3,9.3,50.8
38466.11,39600.12,-99.6,-13.5,6.4,60.4
39704.00,42664.30,-102.1,-15.3,10.7,50.8
21795.20,39829.68,-100.6,-17.8,8.5,50.0
61565.50,44510.48,-98.6,-15.9,11.9,56.4
19183.11,47360.72,-101.3,-16.3,7.9,66.4
46201.37,44410.01,-96.9,-14.2,13.5,56.4
61866.84,40150.03,-98.9,-16.2,12.2,45.8
23421.35,41265.59,-99.5,-17.9,9.3,55.6
50428.81,36870.78,-101.5,-14.9,8.1,65.3
,0.00,-97.5,-11.4,7.8,
,0.00,-108.8,-10.8,7.2,68.0
,0.00,-109.6,-13.4,6.7,4.0
,0.00,-96.6,-13.8,3.5,
,0.00,-115.2,-11.6,5.0,4.0
,1.48,-100.1,-10.3,10.4,4.0
,0.00,-121.7,-9.7,8.0,
,0.00,-101.8,-10.2,12.8,4.0
,0.16,-100.4,-10.4,7.4,4.0
,0.00,-114.9,-10.3,8.8,4.0
,0.00,-106.2,-10.7,10.0,4.0
,0.00,-110.9,-9.0,16.0,4.0
,1.94,-93.9,-9.1,13.3,4.0
,2.54,-91.0,-8.8,15.3,4.0
,0.00,-113.2,-11.2,4.9,4.0
,0.00,-106.0,-9.1,16.8,4.0
,0.00,-96.5,-9.5,13.0,
,0.00,-110.6,-10.0,10.7,4.0
,,-110.0,-9.0,15.4,4.0
,0.00,-102.6,-8.6,14.2,4.0
,0.00,-117.2,-9.6,16.1,4.0
,,-103.7,-8.7,16.8,4.0
,0.00,-102.8,-9.1,20.2,
,0.00,-115.3,-8.5,16.3,4.0
,,-111.0,-10.1,17.7,
,,-117.7,-8.6,12.9,
,,-115.3,-8.4,19.2,
,,-116.6,-8.6,15.9,
,,-113.9,-8.4,20.6,
,,-110.5,-8.0,22.4,
,1.34,-95.4,-9.4,14.2,4.0
,9981.09,-89.3,-9.2,17.8,14.4
11384.20,27030.01,-91.8,-10.5,21.9,44.0
42272.38,86276.41,-90.8,-16.6,19.5,81.6
99670.72,100330.39,-94.8,-18.2,17.9,96.0
87904.38,102016.40,-95.3,-19.3,16.1,99.6
108632.48,110224.57,-94.3,-17.1,18.2,88.4
101360.32,82472.38,-94.2,-13.7,20.2,62.7
69966.40,46354.09,-96.6,-10.6,15.8,42.8
42636.59,44406.06,-92.0,-15.3,16.0,46.8
43050.98,39289.74,-95.5,-11.6,15.5,32.4
15500.80,35413.21,-96.8,-10.7,17.1,34.2
37394.49,38281.78,-100.4,-10.5,15.7,34.8
38462.62,39802.69,-98.5,-10.8,17.0,32.8
33342.66,39722.04,-100.6,-10.1,17.3,32.4
43319.37,41338.34,-100.1,-11.8,16.5,36.0
42280.63,40752.47,-100.6,-10.0,18.1,29.6
38371.20,31181.47,-102.1,-9.2,17.6,26.0
30607.68,32428.03,-107.2,-11.7,14.3,36.4
34596.80,35461.32,-108.6,-12.8,12.4,38.4
34608.36,36483.47,-109.2,-10.0,11.7,38.4
34622.95,37350.26,-112.1,-14.2,10.1,41.3
38236.34,40099.67,-114.3,-12.6,8.5,45.6
38587.18,40775.98,-116.1,-14.5,6.2,53.2
39023.39,42530.23,-108.2,-14.4,5.3,54.4
45782.60,45864.03,-115.2,-15.8,7.7,51.2
42364.60,48414.34,-111.6,-11.7,12.7,51.1
50074.38,49263.75,-110.8,-11.3,11.8,43.6
46021.14,39851.49,-110.8,-11.5,10.7,42.8
38472.21,44488.32,-113.8,-11.9,8.5,51.2
42800.37,45881.17,-115.2,-14.9,6.9,61.6
46873.05,48860.38,-114.8,-15.1,7.4,56.0
48982.35,50940.85,-113.7,-13.0,7.7,54.0
50101.02,50398.27,-117.1,-15.5,7.9,59.6
50077.54,49553.31,-116.9,-17.2,6.8,70.8
46260.24,50274.42,-117.7,-16.0,4.9,78.0
49914.22,51031.14,-115.6,-18.2,5.7,82.4
51568.18,52441.50,-119.5,-18.7,5.7,82.0
52344.14,56941.24,-116.4,-15.2,5.8,70.7
57799.99,59814.35,-114.9,-18.4,7.5,71.2
61846.40,62650.94,-112.6,-18.7,5.2,92.4
61468.65,67966.18,-113.5,-18.6,7.4,93.6
71487.66,79136.89,-113.8,-15.1,8.4,85.2
74662.26,69671.02,-111.7,-17.8,5.8,90.8
34641.60,73461.24,-115.2,-18.7,9.2,92.8
108068.79,77367.57,-117.3,-18.8,5.9,93.6
38523.62,60034.29,-118.3,-19.8,2.5,95.2
61630.84,68526.29,-117.2,-19.6,4.7,95.2
69364.56,61129.48,-117.5,-19.9,2.8,94.0
58474.66,57587.44,-121.7,-20.0,4.1,93.8
57005.54,60824.90,-119.7,-19.5,2.5,92.4
60120.88,50014.41,-118.6,-20.0,2.5,91.6
47600.00,50856.38,-118.7,-19.0,2.1,91.2
49963.20,50890.62,-120.4,-20.2,1.1,92.8
49924.00,53285.30,-120.5,-19.5,3.1,89.2
53841.33,60112.96,-117.3,-19.2,4.5,90.0
57337.33,49702.97,-120.7,-19.9,0.6,88.8
49997.05,48281.16,-120.4,-19.6,2.2,90.4
49842.82,56040.92,-118.2,-19.4,3.0,92.0
54003.02,52344.89,-120.3,-19.4,3.0,93.3
39619.78,60932.02,-115.9,-16.6,7.4,94.0
75837.63,82451.17,-116.3,-19.3,6.0,94.4
80866.20,61479.03,-119.3,-19.9,3.2,93.2
57841.11,60934.64,-116.8,-19.2,2.7,95.6
57761.02,59888.02,-116.3,-19.2,3.1,93.2
57773.90,51623.91,-116.0,-19.4,2.9,94.4
52433.54,47815.41,-107.8,-19.7,2.7,93.6
44367.37,45991.44,-122.9,-19.5,1.9,94.4
41461.78,56359.71,-116.3,-19.6,2.1,96.0
61115.52,60567.37,-114.0,-19.5,3.9,94.2
57744.35,49347.44,-118.6,-20.5,3.8,91.2
50351.38,44934.91,-113.2,-17.2,3.8,52.8
33681.33,44200.07,-107.2,-17.9,8.3,68.8
61556.45,56244.57,-103.5,-16.6,11.3,58.0
54923.26,60808.03,-105.4,-17.2,9.5,64.4
60602.69,61292.16,-106.1,-16.9,8.3,65.2
48883.88,57759.82,-104.0,-14.2,8.0,66.0
35771.22,65370.61,-105.7,-15.4,10.5,63.6
88314.14,46120.15,-105.0,-14.3,6.5,53.6
39558.40,41055.60,-106.3,-14.2,5.3,50.4
41126.40,34533.36,-104.1,-16.2,5.2,50.0
34599.04,36518.27,-101.0,-15.8,7.2,51.2
19147.44,39383.02,-104.4,-17.3,3.7,54.8
38419.63,41044.75,-104.9,-17.1,3.1,68.0
42294.11,38258.74,-104.0,-17.8,6.5,58.0
34534.63,39980.28,-105.6,-16.9,7.4,57.6
40345.21,44943.38,-106.8,-13.6,7.1,62.4
44253.40,40582.81,-107.9,-18.2,4.8,76.4
40421.25,40577.43,-106.7,-16.3,4.7,76.4
40222.30,31708.93,-107.4,-19.3,-3.0,87.2
26748.62,33041.17,-107.4,-19.9,-0.1,93.2
34421.30,35372.93,-107.2,-20.2,0.4,92.4
38259.22,38155.74,-104.6,-17.4,7.0,78.4
34503.84,40404.50,-103.2,-20.2,6.8,80.4
41947.21,48668.35,-106.7,-19.9,3.7,93.2
46129.06,47354.64,-106.1,-20.2,2.3,91.2
46127.45,41664.44,-110.6,-21.1,3.5,92.0
46029.94,50847.80,-106.8,-21.2,4.1,93.2
50010.91,47423.12,-103.3,-18.0,4.3,72.0
41829.34,40062.35,-102.6,-17.5,3.4,68.0
42264.12,35744.97,-105.2,-19.6,1.2,76.4
34538.86,42970.01,-103.1,-18.1,3.7,83.6
37031.99,36598.77,-101.5,-17.3,4.5,56.0
39604.67,32136.24,-95.2,-16.6,6.8,52.8
30395.82,28117.72,-102.9,-19.5,4.1,84.8
26975.22,29435.11,-102.8,-19.4,-1.4,82.0
27369.71,29341.81,-102.4,-19.9,-3.0,80.4
29869.94,29668.49,-106.5,-20.8,1.3,92.9
30541.78,29585.58,-103.2,-20.8,1.5,90.8
,26423.39,-107.8,-18.0,2.3,91.0
26689.60,0.92,-109.6,-12.6,-0.9,4.0
20504.74,8508.19,-111.4,-10.5,8.4,70.9
10270.34,38491.25,-112.8,-12.5,5.1,87.2
30587.50,22303.62,-116.8,-13.9,4.6,86.8
18898.16,30190.33,-115.6,-16.3,5.5,80.4
15177.81,56791.42,-111.0,-18.2,7.7,83.6
84812.65,51597.37,-118.7,-18.2,4.9,85.2
49782.02,57830.56,-115.8,-18.9,4.6,91.6
57782.44,56945.43,-115.2,-18.7,5.8,84.4
26854.68,59867.98,-116.4,-19.7,6.2,81.6
64664.77,44337.15,-113.9,-18.1,6.8,72.0
,29182.16,-114.1,-13.0,6.6,72.0
,0.00,-116.2,-15.3,6.1,56.0
,0.00,-118.2,-14.7,5.2,30.0
,0.00,-111.6,-14.8,5.4,
,0.00,-118.0,-16.2,5.5,4.0
,0.00,-118.4,-12.8,5.3,
,0.00,-118.9,-14.9,4.4,4.0
,0.00,-115.7,-12.5,5.9,4.0
,0.00,-116.2,-12.0,5.4,4.0
,0.00,-114.8,-11.6,8.9,
,0.00,-105.7,-11.6,9.6,4.0
,,-132.1,-9.4,11.1,
,,-133.0,-11.4,8.1,4.0
,,-133.4,-17.4,10.3,
,,-131.9,-11.6,11.2,
,,-132.1,-10.7,6.8,
,1.63,-118.6,-13.9,6.1,4.0
,0.00,-116.4,-11.7,7.8,4.0
,0.00,-114.5,-12.3,3.3,4.0
,1.39,-115.7,-12.4,5.1,4.0
,0.00,-115.5,-12.1,5.9,4.0
,0.00,-116.6,-12.5,6.8,
,0.00,-110.3,-11.0,6.5,4.0
,0.00,-111.9,-10.4,6.9,
,0.00,-113.2,-11.4,8.2,4.0
,0.00,-114.0,-11.2,8.0,4.0
,0.00,-114.6,-11.5,7.2,4.0
,0.00,-116.5,-12.4,4.0,
,0.00,-115.0,-11.5,7.2,4.0
,0.00,-113.2,-12.7,5.2,4.0
,3.11,-112.5,-12.0,7.9,4.0
,4588.83,-117.7,-12.8,7.2,16.0
,20274.81,-109.5,-13.7,4.6,44.0
8328.07,35798.07,-116.2,-17.2,0.8,82.4
19136.51,36545.36,-115.0,-19.5,0.5,83.2
34172.86,52856.42,-111.7,-19.6,8.2,99.2
33850.18,57230.93,-115.5,-19.7,3.6,99.2
57607.42,55281.07,-116.3,-20.2,3.2,95.6
56010.69,33901.56,-114.4,-19.8,4.6,59.6
51767.81,17004.80,-117.1,-19.0,-0.3,41.6
30143.81,27143.07,-119.5,-20.8,0.1,71.2
18451.09,30940.23,-114.2,-13.9,6.6,86.8
26700.61,40150.10,-114.8,-14.4,3.7,100.0
34484.80,46251.53,-112.4,-14.1,3.6,100.0
39585.50,45875.58,-110.8,-13.8,6.2,100.0
44902.07,47742.90,-112.5,-13.8,6.4,99.2
48660.44,46611.63,-113.0,-13.9,4.7,99.6
46801.93,42499.27,-113.5,-13.8,4.1,99.6
42814.78,41601.09,-111.1,-14.0,4.9,100.0
42021.33,42178.08,-112.6,-14.4,3.5,100.0
42187.36,33033.70,-116.2,-14.8,0.2,99.6
38299.82,30386.00,-117.8,-14.3,0.6,99.6
30385.10,27708.40,-114.3,-15.1,1.6,98.8
26779.05,20468.92,-114.3,-15.2,-1.1,94.8
22667.31,18998.67,-114.2,-16.8,-3.4,98.0
18920.31,16412.40,-113.7,-17.1,-2.6,85.6
18759.13,46118.38,-115.2,-18.5,3.1,81.8
15332.80,40646.18,-114.2,-19.0,1.9,67.6
46219.01,37375.91,-112.9,-19.7,1.5,73.6
53236.21,37030.63,-115.9,-19.6,-0.3,75.2
19260.65,36584.41,-115.2,-16.9,2.2,54.4
53432.81,31271.00,-113.1,-17.3,0.6,52.4
15422.40,33858.16,-111.4,-16.1,4.4,57.3
31477.05,36628.63,-112.4,-18.7,2.7,69.2
37598.40,32309.24,-113.4,-19.1,-1.5,68.8
34462.40,31455.69,-116.3,-20.1,1.4,73.6
30575.83,27545.09,-119.4,-21.9,-5.7,89.6
30545.83,33441.86,-115.9,-21.3,-2.8,94.4
26661.76,32067.94,-116.7,-19.5,-1.5,84.8
34427.46,30349.68,-116.1,-19.6,0.9,77.6
30274.48,31698.39,-119.8,-20.8,-2.1,85.8
30548.04,23490.06,-120.8,-14.5,-0.9,74.8
30411.32,20511.01,-115.9,-15.3,-2.3,76.4
19058.49,23199.72,-116.5,-16.1,-3.6,96.8
18950.40,23958.74,-116.3,-15.9,-2.9,97.2
22836.80,24344.31,-118.7,-15.7,-2.9,99.6
22750.32,25239.78,-112.8,-16.0,-2.9,100.0
26563.66,31351.25,-114.5,-14.8,1.8,100.0
26677.00,25130.94,-114.7,-14.9,-0.6,97.6
30637.27,19184.37,-119.2,-15.8,-5.2,86.4
