4G_App_Thrp,PDCP_Thrp,RSRP,RSRQ,SINR,PDSCH_RB
65063.9,64190.24,-77.4,-12.2,12,88.4
84174.08,64519.07,-78,-12.5,10.9,93.2
61232.05,50618.25,-78.5,-13,11.3,91.6
57188.22,67527.97,-76.4,-12.1,13,94.4
54006.4,67457.27,-77.3,-11.7,12.1,93.3
72108.28,65287.83,-77.9,-12.7,9.9,93.2
65045.81,64195.48,-78,-12.6,9.7,92.8
64892.95,68312.01,-77.8,-12.6,11.4,94.8
61253.48,73909,-78.2,-10.6,9.1,96
69817.72,2060.18,-78.2,-8.2,11.2,
5840.8,25212.03,-77.1,-10.8,13.4,74
,0,-77.7,-8.2,14.6,96
,0,-77.7,-8.1,14.2,
,0,-77.4,-7.7,16.8,
,0,-77.2,-8.1,16.5,4
,,-77.9,-9,14.9,
,,-76.3,-6.7,13,
,1.47,-76.6,-7.1,16,4
,8761.8,-76.5,-8.6,15.7,32.8
,56540.2,-76.5,-10.9,13.7,61.8
30979.59,56943.88,-76.1,-11.7,12,78.4
69936.32,83389.2,-76.2,-11.6,14.9,90.8
77995.3,54086.51,-75.8,-11.8,14.6,64
15654.69,71849.86,-77.3,-12.1,12.9,96
85569.67,89993.67,-78,-12.2,15.9,96.4
,75442.46,-78.9,-12.4,14.5,94.4
80565.27,69043.55,-78.8,-12.4,13.4,95.2
90763.9,68700.82,-78.5,-12.5,10.7,94.8
67816.49,76609.42,-78,-12.4,11.9,95.2
69966.68,68137.17,-77.6,-12.5,12.2,72.8
70391.65,58032.53,-78,-12.5,12.9,76.8
55859.73,76553.19,-77.9,-12.3,9.8,88
76619.46,80371.36,-77.5,-12.4,12.8,92
54336.96,84983.71,-77.1,-12.2,15.9,91.6
52880.76,83831.33,-78,-12.4,13.3,95.2
0,82160.63,-78.2,-12.3,12.9,94.4
0,80495.61,-78.2,-12.4,14.5,88.4
0,66262.46,-77.8,-12.4,10.6,94.4
0,76324.38,-78.2,-12.5,10,90.8
0,79665.5,-78.5,-12.4,11.9,91.6
0,77567.33,-78.2,-12.4,13.2,95.6
0,75931.15,-78.2,-12.5,14.3,93.6
0,83802.98,-77.6,-12.3,13.6,88.8
0,79561.14,-77.4,-12.3,12.2,84.8
0,60497.63,-77.5,-12.6,14.6,76.8
0,66798.11,-77.3,-12.8,14.2,83.6
0,66278.88,-77.4,-13,13.4,85.6
0,63085.08,-77.1,-12.7,12.5,78.4
0,76128.76,-77.7,-12.3,14.3,90.4
0,61989.99,-77.8,-12.6,11.6,93.2
0,76173.58,-77.4,-12.4,10.8,93.2
0,71930.88,-77.3,-12.2,14.6,84
0,66150.1,-77.2,-9.8,16.3,73.2
0,79253.93,-77.4,-12.3,16,90.8
0,78044.31,-77.9,-12.2,14.3,88.8
0,69227.85,-77.5,-12.3,15.1,77.6
0,78865.91,-77.1,-12.2,15.9,95.6
0,83504.26,-77.2,-12,12.7,90
0,76027.53,-77.6,-12,10.5,94.7
0,85499.92,-77.6,-12.3,16.2,93.2
0,67058.98,-77.2,-12.5,16.7,66.4
0,63561.25,-77.3,-12.5,14.5,74.8
0,62797.31,-76.3,-12.6,16.6,60.8
0,51005.09,-77.1,-12.5,14.7,73.2
0,57581.13,-77.2,-12.4,15,68
0,69120.7,-76.8,-12.5,15.4,73.2
0,63559.33,-77.3,-12.5,15.7,67.6
0,85951.63,-76.5,-12.3,10.2,93.6
0,81745.42,-76.9,-12.4,12.7,94
0,77376.18,-77.9,-12.4,12.7,91.6
0,78726.2,-77.5,-12.3,13.5,92.9
0,82689.57,-76.3,-12.7,8.9,94.4
0,70590.01,-76.4,-12.7,8.3,94
0,77849.49,-77.7,-12.4,13.4,94
0,89995.27,-77.3,-12.3,15.9,94.4
0,83797.21,-77.1,-12.3,13.9,92.4
0,85231.82,-77.3,-12.3,14.5,94
0,87705.51,-77.1,-12.4,11.6,94.4
0,87220.85,-77.4,-12.1,14.5,92.8
0,82794.39,-77.2,-12.4,13.8,92.4
0,77601,-77.3,-12.3,14,93.6
0,87138.14,-77.3,-12.2,16.3,95.6
0,94404.99,-77.7,-12.2,16.1,95.6
0,81660.45,-78,-12.4,14.1,92.4
0,94243.32,-77.9,-12.3,13.5,92.8
0,85482.41,-78.2,-12.3,15.2,93.6
0,93976.66,-78.1,-12.3,14.7,95.6
0,94129.22,-78.3,-12.2,15.5,96.4
0,87356.67,-78.3,-12.3,15.2,95.2
0,85294.23,-78.3,-12.5,15.5,95.6
0,83624.91,-78.4,-12.3,15.2,94.8
0,92637.83,-77.8,-12.2,17.6,93.2
0,31444.89,-77.6,-7.4,16.5,52
0,38445.52,-77.8,-10.1,15.5,83.5
0,88773.48,-77.9,-12.4,15.7,94.8
0,77171.7,-78.5,-12.3,13.8,94
0,89587.9,-78.4,-12.3,16.9,94.8
0,92402.69,-78,-12.4,16.1,94
0,85911.15,-77.1,-12.3,17.4,89.6
0,76158.1,-77.6,-12.7,13.6,91.2
0,81465.23,-77.5,-12.3,14.3,93.6
0,80079.44,-77.2,-12.4,11.7,95.2
0,71211.69,-77.7,-12.4,13.8,94
0,75064.87,-77.8,-12.5,11.5,92.4
0,80941.71,-77.3,-12.3,14.6,94.4
0,80681.1,-77.4,-12.4,13.5,95.2
0,74811.26,-77.9,-12.6,11.1,95.1
0,77055.07,-78,-12.7,10.7,94.8
0,75053.28,-78.2,-12.1,12.6,94.8
0,85464.11,-78,-12.2,15.6,95.2
0,85574.25,-78.4,-12.4,12.8,94
0,76157.68,-78.3,-12.4,13.5,95.2
0,74794.33,-78.2,-12.4,14.9,90
0,69537.81,-78.6,-12.4,14.3,80
0,38132.17,-78.7,-9.3,15.7,56
0,60585.9,-78.7,-12.3,12.9,91.2
0,73976.75,-77.9,-12.4,13.5,94
0,73606.7,-77.8,-12.3,15.1,92.8
0,72934.42,-77.8,-12.3,14,92.4
0,75209.19,-77.1,-12.3,14.7,92
0,73626.52,-75.9,-12.1,17.6,81.8
0,70552.62,-76.6,-12.3,17.5,80
0,70752.32,-76.8,-12.4,16,84.4
0,80975.31,-77.7,-12.3,16.1,94.4
0,77605.6,-79.2,-12.4,13.5,94.8
0,66713.02,-79.8,-12.5,14.2,81.6
0,39510.75,-79.4,-9.8,12.9,92
0,0,-79.2,-9.2,12.7,4
,28150.74,-79.3,-11,13.2,80.6
,70733.59,-78.7,-12.3,12,92
0,54810.63,-79.3,-12,12.8,72
,0,-79.2,-7.4,14.4,4
,0,-78.7,-6.9,15.5,
,2.78,-78.4,-7.5,12.8,4
,0,-78.2,-7.5,13.6,
,0,-77.8,-7.1,14.4,4
,0,-77.6,-7.2,10.2,4
,,-78,-7.6,14.2,4
,0,-78.6,-7,14.4,4
,0,-78.7,-7.4,15,4
,6.38,-78.4,-7.7,13.5,14.3
,32999.55,-78.2,-11.2,11.9,55.6
30427.37,45881.07,-78.2,-11.2,9.6,69.2
41428.99,78164.72,-78.5,-12.7,10.7,92
73415.87,72863.62,-78.6,-12.9,9.3,94
58917.89,63309.33,-78.9,-13.1,7.9,94.4
78762.21,59462.61,-78.6,-12.9,10.7,86
28620.8,69073.18,-78.6,-12.6,13.9,91.2
85201.22,71865.19,-78,-12.5,13.8,91.6
83418.4,80655.78,-78.6,-12.9,7.4,94.4
74406.86,63288.37,-78.6,-13,8.9,85.6
61295.77,77118.7,-78,-12.6,13.6,79.2
69317.98,53851.5,-78.9,-13.2,7.5,87.2
60763.08,68252.87,-79.2,-12.7,14.1,92.8
63760.49,73247.6,-78.6,-13,10.2,86
73994.64,61796.21,-78.4,-12.8,11.7,89.2
63867.85,79242.65,-78.4,-12.6,11.3,95.2
74183.81,74753.45,-78.1,-12.8,11.9,94.8
76122.51,69706.1,-77.8,-12.6,12.2,96.4
68938.74,71332.23,-77.8,-12.6,12.5,90.8
64951.46,73429.81,-77.6,-12.6,14.1,95.1
72804.59,71772.99,-77.9,-12.5,14.1,94.4
64992.83,64784.19,-78.2,-12.6,10.9,92
8694.4,68800.36,-76.7,-12.2,14.7,95.2
90689.07,74033.52,-76.7,-12.8,14,86.4
107250.86,60750.14,-75.8,-12.2,14.9,91.6
26561.54,58378.29,-76.7,-12.8,12.3,91.6
65043.62,84824.86,-75.7,-12.3,11,93.6
72622.59,76367.26,-75.1,-12.5,12.9,91.6
76635.3,94934.86,-74.1,-12.3,16,91.6
91890.74,98811.21,-74.3,-11.7,17.5,88
91991.9,74643.72,-76.5,-12.4,13.1,93.3
70136.18,77867.31,-78,-12.3,14,87.2
109118.36,65990.29,-77,-12.5,15.4,81.6
42537.34,91932.82,-72.8,-12.3,17.5,92.4
113218.08,103163.28,-73.4,-12.1,19.3,93.2
74402.81,99811.95,-73.5,-12,20.4,82.4
120482.21,84359.81,-72.1,-12.1,15.9,90.4
62216.57,101041.56,-68.9,-12.1,21.7,80.4
93653.26,101351.55,-69.1,-11.9,23.8,93.6
101138.24,123751.04,-71.3,-11.7,21,92
124290.9,101749.19,-72.8,-11.8,18.9,80.8
103370.97,81689.7,-73,-11.2,19.3,81.6
76642.58,120262.67,-71.5,-11.9,20.6,91.6
110683.05,123791.32,-70.6,-11.7,21.9,91.6
130750.47,118381.11,-70,-11.4,23.1,87.2
111084.63,122923.72,-71.2,-12,21.5,92.4
84350.02,95193.21,-72.2,-11.7,21.8,76
130121.98,99717.29,-72.5,-11.8,18.7,92.8
99114.79,81668.94,-73.9,-11.5,18.5,70.8
80887.18,89485.65,-78.2,-11.4,18.3,94.4
79377.36,81805.65,-80.1,-12,13.8,89.2
85593.58,64518.97,-80.5,-12.5,16,88.4
64848.1,73488.69,-80.5,-12.3,17.6,92.4
72651.62,69341.33,-78.7,-12.1,14,92
68943.26,78462.91,-74.8,-12,17.1,94.4
76460.83,75201.91,-70.8,-11.8,16.6,89.6
76580.95,90285.76,-70.4,-12,15,96
62857.66,103410.65,-68.8,-10.3,27.5,84.7
115014.07,107416.04,-67.6,-11.4,26.4,78.4
77813.07,90588.67,-67.6,-11.7,27.7,81.2
70215.66,77078.1,-66.6,-11.6,22.4,66.4
101154.77,94460.6,-69.6,-11.9,26.2,94
85999.74,82272.91,-72.7,-12.2,22.6,96
54300.58,95542.09,-66.7,-12.3,26.7,95.6
124731.62,110857.97,-65.1,-10.2,27.5,89.6
90479.34,74959.34,-66.2,-11,27.8,68.8
75234.13,88671.7,-69.5,-12.1,26.5,94.4
75925.3,78573.24,-73.7,-11.2,24.3,90
70266.24,82448,-72.7,-11.8,21.3,91.6
114182.26,86669.67,-72.3,-9.8,27.7,90.7
92038.75,12052.09,-68.2,-8.6,26,69.1
5530.61,80747.27,-72.3,-11.6,24.9,92
76648.86,74142.75,-74.8,-12.2,21.5,86
70049.6,54765.35,-74.5,-12.5,22.3,78
59896.42,55103.58,-73.8,-12.9,17.7,84.4
53337.89,55643.67,-77.1,-13.6,8,85.2
53454.27,61240.6,-74.6,-12.7,20.7,92.4
59459.3,58661.1,-75.4,-13,19.3,94
58936.93,45957.95,-74.8,-12.8,17.5,88.4
53379.69,67528.04,-72.1,-11.9,19.4,90.8
53521.47,72972.13,-70.6,-12,23.1,94.4
72628.39,75362.91,-67.9,-11.8,22.4,94.4
72790.78,98233.61,-60.7,-11.8,22.3,89.6
95620.06,82826.63,-66.8,-11.5,23.5,86.8
42179.66,89209.57,-66.8,-11.4,23.8,87.2
125708.1,69210.16,-67.4,-11.5,23.6,78
15594.48,78067.87,-67.5,-12.3,21.6,94
95919.54,64212.67,-68.2,-12.7,18.7,93.2
68960.24,72085.54,-67.8,-12.3,22.7,94.7
68749.46,70437.79,-71,-13.1,22.9,93.6
68923.73,64242.71,-69.9,-12.8,17.5,93.2
63189.73,59830.57,-72.4,-12.9,9.6,92.8
66764.97,38752.62,-80.1,-15,12.5,89.2
53354.86,69485.53,-79.4,-11.6,20.6,84.8
20651.46,79477.58,-75.9,-11.8,23.4,94
91975.47,78052.54,-72.5,-11.3,23.9,86.8
104353.78,81882.7,-72.3,-11.6,25.1,83.6
53940.87,92004.17,-70.5,-11.7,25.9,84.8
87743.56,98215.35,-71.9,-11.5,25.6,92
95711.42,77159.2,-73.4,-11,24.6,73.2
92041.01,92970.82,-74.5,-11,13.2,89.3
80330.51,107509.55,-74.4,-11.2,19.6,95.6
77888.22,100737.25,-74.9,-11.2,12.9,88.8
124676.89,105298.66,-74.1,-11.2,13,88.8
100150.18,116080.24,-72.6,-11.7,23.7,92
111027.05,112415.33,-69.4,-11.5,24.7,91.2
69426.6,98736.79,-66,-11.3,22.3,75.2
148568.63,86505.02,-66.1,-10.1,16.5,67.6
84550.68,78221.13,-67,-10.3,20,62
76458.87,112364.99,-64.7,-11.2,23.6,84
66675.62,109457.37,-62.8,-11.1,17.9,91.2
138048.31,112843.81,-63.8,-11.5,22.6,89.6
117013.8,105714.44,-64.3,-11.2,26.1,86
93448.02,114231.41,-69.9,-11,23.5,95.2
71343.21,124780.51,-69.9,-11.4,26.6,96.4
114648.31,117459.38,-69.7,-11.2,28.2,93.2
164918.66,122563.72,-69.1,-11.5,28.9,95.6
68864.2,122952.81,-68.9,-11.4,28.6,94.4
122682.51,116001.94,-68.8,-11.4,28.8,86.4
139482.98,115379.98,-70.1,-10.2,28.3,94.2
,0,-70.4,-6.7,26.6,
,0,-69.7,-6.5,28.3,4
,0,-68.2,-6.4,27.6,4
,0,-71.1,-6.3,27.2,4
,0,-68.6,-6.4,28.8,
,0,-69.7,-6.4,27.9,4
,3.45,-71.1,-6.5,29,4
,0,-71.1,-6.5,27,4
,0,-69.6,-6.2,28.5,4
,0,-66.8,-6.5,29,4
,0,-69.8,-6.5,27.2,4
,0,-73.2,-6.8,25,4
,0,-71.3,-7.2,26.3,4
,0,-73.3,-6.8,24.3,
,0,-72.5,-6.1,27,4
,0,-68.2,-6.3,29,
,0,-68,-6.3,29,4
,1.38,-71.4,-6.3,27.4,4
,0.67,-77,-6,24,4
,0,-78.4,-6.2,24.2,
,0,-78.2,-5.3,24.1,4
,0,-85.8,-7.2,16.1,4
,0,-90.7,-6.2,13.2,4
,0,-91.8,-8.3,10.6,4
,0,-93,-7.2,11,
,0,-91.6,-7,14.1,4
,0,-89.1,-6.4,13.2,
,0,-87,-6.3,13.7,4
,0,-87.2,-6.5,14.2,4
,,-78.8,-6.6,19.8,
,,-85.5,-6.8,12.5,
,1.42,-88.5,-6.9,12.5,4.7
,50574.72,-85.8,-9.9,10.1,61.3
30077.9,65042.31,-83.5,-9.7,16.5,66.4
57382.46,94407.61,-86.1,-11.2,13.8,92
80475.74,96774.73,-83.8,-11.2,16.8,96.8
112738.98,93901.58,-84.1,-12.2,15.9,95.6
62396.48,106985.91,-83.9,-11.1,15.8,96
144612.42,96519.22,-84,-11.9,16.1,94
69430.08,73524.25,-87,-11.6,10.7,95.2
77980.66,74844,-86.4,-11.1,10.6,93.6
31104.98,62617.77,-88.7,-11.5,10.6,88.8
122641.76,63764.19,-87,-11.7,9.4,87.6
55229.98,77352.56,-84.5,-12.1,12.1,85.2
9077.06,93670.32,-75.8,-11.7,17.9,86.7
153050.66,104260.76,-72.7,-11.5,18.6,92.4
104155.14,85745.11,-74,-12,14.5,86.8
38936.22,67485.71,-77.1,-12.5,6.6,87.6
113396.43,59075.74,-78.3,-12.9,5.7,88.4
57308.78,63592.03,-79.8,-12.6,6.9,91.2
64895.88,74579.65,-78.3,-13.1,9.1,92.4
72762.11,45714.02,-79,-13.3,6.6,68.4
26744.96,63238.01,-75.8,-11.7,11.6,88
29155.94,48792.74,-84,-12.6,7.5,78
91674.62,37352.59,-82.7,-12.6,7.5,76
21735.03,79829.67,-78.1,-11.8,12.7,80
72807.07,56846.45,-78.9,-11.2,10.1,75.2
38334.4,50228.62,-78.8,-10.7,8.1,75.6
72529.6,61042.76,-77.6,-12,12.2,83.6
61079.2,77207.55,-72.9,-12.3,13.1,76.8
75888.8,57888.65,-73,-11.4,12.1,61.6
58037.65,66346.98,-75.2,-12,11,57.6
65054.87,50177.36,-78.3,-13,8.3,75.2
48984.27,61554.36,-77,-12.5,9.8,78
57387.2,58940.64,-78.5,-12.5,5.8,77.8
59529.6,52488.3,-77.1,-12.2,10.1,63.2
51282.4,69370.98,-74.4,-11.8,11.5,80
68910.4,79070.64,-75.7,-12.1,9.7,83.6
42660.8,47456.08,-76,-11.8,11.4,58.4
77303.2,71910.66,-77.8,-12.2,12.5,83.2
79018.14,73035.71,-77.3,-11.8,14.4,84
68851.2,56406.9,-78.4,-11.8,11.2,76.4
53456,77425.2,-76.8,-11.3,12.8,74.8
76585.6,46370.41,-79.3,-11.8,9.2,66.4
45749.6,56311.52,-79.9,-11.8,10.8,76.4
61183.2,63253.43,-80.3,-11.6,10.4,66.4
53547.06,30825.35,-87.2,-14.3,4.5,69.2
34236.8,23735.76,-80.8,-12.5,6.1,86
21798.4,24952.35,-80.3,-12.5,8.3,69.2
36691.2,57546.7,-78.7,-12,10.9,70.4
53861.6,34866.77,-78.5,-11.7,4.1,79.2
26509.6,27363.28,-74.5,-14,5.2,87.2
26384.8,36896.81,-80,-13.6,2.8,87.6
38147.2,62821.55,-78.1,-12.5,6.6,90.2
64937.6,86911.44,-76.8,-11.8,12.5,90.4
84364.8,102685.3,-77.3,-11.8,17.7,91.2
30628,111653.8,-73.7,-11,17.8,88.4
138028.8,62928.4,-84.3,-11.7,12.8,87.2
72827.37,76824.76,-85.5,-10.2,11.9,89.6
99299.2,70972.44,-87.6,-12,12.7,86.8
42400.8,74920.7,-87.5,-12,12,88.4
71687.2,87423.25,-86.3,-12,15.4,88
81036.8,92294.3,-85.9,-11.4,15.2,88.4
92456,78115.36,-86.3,-12.1,14.2,86.4
80484.94,80261.43,-87.6,-11.6,13.4,84.4
76525.8,97028.98,-85.9,-11.6,13.9,89.2
99694.4,93010.57,-85.1,-11.6,14.3,86.8
91931.86,79192.6,-86,-11.9,13.9,88
81423.02,73389.01,-87.7,-12,13.7,89.2
39041.64,82008.9,-87.1,-11.4,15.2,92.8
109073.82,74980.33,-82.1,-9.2,19.2,62.4
76869.1,76430.17,-85.7,-10.9,16.9,76.4
53053.9,68123.51,-79.9,-9.2,22.8,78
91325.02,6432.77,-90.2,-7.5,15.9,48
3736.54,72893.58,-93,-11.2,12.9,88
68885.6,86561.55,-90.6,-11.4,13.9,91.6
84291.4,85262.8,-89,-11.3,15.7,90.8
73775,98961.35,-84.9,-11.6,22.9,93.2
106233.48,87376.82,-82.9,-9.8,22.5,81.2
84303.53,87937.76,-81.4,-11.5,17.4,88.8
84221.96,82183.66,-72,-11.6,22.3,92.4
76218.5,101160.26,-71.9,-11.3,25.2,94.4
107484.02,110707.54,-78.1,-11.2,23.8,91.6
107265.42,92718.77,-76.8,-11,22.4,94
73790.74,95203.58,-76.3,-11.6,24.2,93.2
93157.15,92019.02,-76.3,-11.8,26.4,80.4
107466.32,106071.11,-78.5,-11.2,25.4,81.6
101019.06,84049.22,-80.7,-10,22.4,78
40960.58,95661.67,-82.1,-10.9,20.6,90
96983.07,81429.43,-81.5,-10.7,19.5,76.8
76616.43,94764.88,-82.5,-11,18.8,91.2
91852.48,97668.73,-81.8,-11.4,20.4,93.2
93091.94,95541.06,-83.6,-10.8,20.8,83.6
106101.95,87926.93,-85.8,-11.5,20.6,86.7
80449.15,94126.1,-84.8,-11.4,19.1,86
85873.5,84485.2,-84.6,-11.5,20,77.6
101664.7,95629.71,-84.2,-9.7,20.4,89.2
93354.72,99289.19,-86,-11.1,18.8,91.2
116924.78,71483.84,-87.5,-11.9,17.4,72.4
50231.39,71444.51,-88.5,-11.3,14.1,82
68915.05,69693.13,-89.9,-11.4,12.2,87.6
65019.66,65418.51,-90.1,-11.9,12.6,90.8
65006,70246.78,-91.8,-11.7,14.1,83.2
54613.58,63106.54,-92.2,-11.7,12.6,91.2
38996.78,52952.61,-93.8,-12.3,9.7,88.4
89869.89,54242.23,-94.3,-12.4,8.4,87.3
53417.66,48141.86,-94.8,-12.4,9.1,85.3
45737.31,49265.25,-95.2,-12.7,11.7,82
49480.67,40256.16,-93.7,-12.6,10.4,70.8
40915.49,45049.22,-95.5,-13.4,6.1,89.6
41932.8,53524.44,-94.7,-12.7,8.4,84.8
45770.65,35947.63,-95.7,-13.2,8.1,68.4
44499.11,40963.22,-96.6,-13.3,9.3,78.5
38052.32,46602.03,-96,-12.9,10.3,89.6
45749.6,47045.48,-95.7,-12.7,11,85.8
45763.52,49638.79,-94.1,-12.6,10,90.5
49556,44109.42,-94.9,-13,7.9,84
41868.61,42592.51,-95.1,-12.9,8.9,89.2
45723.33,51302.23,-92.7,-12.4,9.2,89.3
49192.36,47114.17,-94.8,-12.9,7.5,86.8
46232.57,43646.01,-94.4,-13.4,6,84.8
44166.18,45529.57,-94.5,-13,8,88.8
,29299,-91.8,-10.1,9.7,75.2
,0,-93.3,-8.4,10,4
,0,-90.1,-9.1,9.2,
,0,-90.7,-8.2,10.5,4
,0,-92.7,-9.8,10.2,4
,1.23,-92.2,-9.3,7.9,4
,0,-91.1,-8.4,10.5,
,0,-88.3,-7.9,11.9,4
,0,-92.5,-10.6,7.5,4
,0.84,-93.7,-9,6.9,
,1.37,-97.8,-10.3,3.1,4
,0.67,-98.8,-11.2,1.8,4
,0,-99.9,-10.7,3.1,4
,1.4,-99.9,-14.4,-0.2,4
,0.92,-94.2,-9.9,5.9,4
,0,-97.5,-10.8,4.1,4
,0,-98.7,-10.8,3.4,4
,0,-100.4,-11.9,0.9,
,0,-100.1,-11.7,2.9,4
,0,-101.1,-12.9,0.5,4
,0,-98.7,-12.9,4.3,4
,0,-91.8,-9.5,8.8,
,0,-92.4,-8.9,8.2,4
,0,-94.8,-9.1,7.4,4
,,-98.5,-11.7,1,4
,,-101.3,-15.3,-3.4,
,,-105.8,-19.1,-3.9,4
,,-96.2,-9.8,4.1,4
,,-97.1,-12.1,1.5,
,,-99.3,-13.6,-0.3,4
,,-96.4,-12,1.3,4
,14625.84,-96.4,-12.3,3,35.6
,21278.98,-98.2,-13.9,5,81.6
8445.77,22362.73,-99.4,-14.7,3.4,93.2
18938.4,27985.86,-98.3,-14.3,3.1,96.8
26390.53,22352.58,-97.7,-15.6,1.7,99.2
30420,29431.25,-94.2,-13.8,6.2,91.6
22599.2,29739.75,-96.1,-13.4,4,100
30440.8,32358.3,-95.9,-13.5,6.3,99.6
24762.72,32688.41,-95.3,-13.8,6.4,99.2
35796.8,32336.83,-95.7,-13.9,3.8,95.6
34048.22,30823.06,-95.4,-13.8,7.1,95.6
30378.4,26241.37,-93.9,-14,6.4,86.4
26260,17711.9,-96.7,-14.3,4.6,88.9
22257.92,19420.76,-96.1,-14.1,5.8,92
18054.4,21647.1,-97,-14.3,5,69.8
22526.4,28851.57,-95.2,-14.4,8.1,79.2
11252.8,24899.01,-88.9,-13.3,9.6,65.2
36805.6,35020.31,-89.1,-13,9.6,82.8
16182.4,43840.28,-88.1,-12.8,8.7,91.1
35588.8,33452.8,-88.7,-12.6,13,96.4
48110.4,26087.47,-90,-15.2,2.7,76.4
30440.8,21889.52,-88.2,-13.7,13.3,83.6
22692.8,29615.81,-90.3,-12.9,12.7,82.4
18376.8,41183.17,-94.5,-14.4,4.3,90.4
41444,44768.88,-99,-13.2,7.2,89.2
38147.2,42944,-99.4,-13.5,5.2,90.4
49452,34820.12,-102.2,-14,2.9,92
34299.2,31645.88,-101.4,-13.8,3.6,91.6
34112,32376.67,-102,-13.9,3.6,90.8
33009.6,29685.77,-101.9,-14.2,3.3,88.8
30524,26148.01,-100.4,-14.2,5.2,83.2
27497.6,27284.2,-99.9,-14.5,4.7,85.6
26416,39269.15,-98.5,-14.2,5,90.8
34257.6,38911.65,-98.8,-13.8,7.7,88.4
37991.2,38778.43,-99.7,-13.6,10.1,88.4
38126.4,30151.61,-97.3,-12.9,11.9,77.6
34143.2,27225.34,-98.3,-12.6,7.1,87.6
26520,30343.08,-96.4,-12.9,10,88.4
30191.2,30071.76,-92.5,-12.7,12,90.8
26572,27641.31,-99.6,-13.4,3.6,87.6
30128.8,22996.51,-99.1,-13.9,3,89.2
24460.79,24825.01,-100.8,-14.1,6.3,87.6
0,21453.76,-103.3,-15.2,5,87.6
0,22812.69,-103.2,-14.1,5,88.4
0,26651.29,-101.5,-13.4,5.3,90
0,18527.88,-105.3,-15.7,1.3,87.1
0,22021.06,-104.8,-15,2.3,91.6
0,26646.75,-103.5,-14,8.3,90.8
0,30256.92,-103.2,-13.5,8.8,94
0,30242.07,-101.1,-13.7,8.5,88.8
0,26924.06,-98.2,-13.2,8.7,95.6
0,26335.41,-95.7,-13.9,8.4,84.4
0,25492.23,-95.8,-13.5,6.9,86.8
0,22308.29,-91.2,-13.3,4.4,88.8
0,29506.27,-94.7,-13.1,11.3,97.2
0,25182.81,-93.5,-12.9,11,88
0,26743.6,-90.8,-12.5,13.5,87.2
0,23476.15,-91.4,-13.1,8.1,84.4
0,27863.26,-92.9,-13.1,10.9,90
0,26163.63,-90.3,-12.9,14.6,85.3
0,22418.51,-93.5,-12.9,9.4,88.8
0,23807.83,-88.8,-13,12.8,88
0,24210.13,-87.3,-12.8,9.6,87.2
0,24864.58,-86.3,-12.9,14.6,84
0,24340.07,-88.3,-12.5,13.9,90
0,26591.3,-89,-11.4,9.3,85.6
0,25508.74,-93.6,-12.6,12.3,96.4
0,28327.7,-92.4,-11.8,12.3,90
0,24701.54,-90,-11.6,11.6,76
0,25539.77,-92.4,-12,12.3,86
0,28185.15,-91.2,-12.9,7.6,91.1
0,24704.82,-92.2,-12.2,11.4,86.8
0,29283.99,-95.4,-12,12.2,87.6
0,27961.86,-98.2,-12.4,13.7,89.2
0,27171.8,-101,-11.7,10.1,87.6
0,30768.84,-99.2,-13,9.8,98.4
0,29082,-100.7,-12.8,8.6,77.6
0,30559.84,-98.7,-13.3,7,98.8
0,37895.24,-95.9,-12.9,10.1,96.4
0,34701.38,-98.4,-13,6.1,99.2
0,32765.26,-99.5,-13.5,9.1,98.8
0,29043.57,-97.7,-14.5,4.7,98.8
0,32257.39,-99.7,-13.7,4.9,99.6
0,29519.25,-98.7,-13.7,4.8,99.2
0,33675.9,-99.5,-13.2,5.6,98.8
0,31359.86,-96.5,-12.9,8.6,100
0,28933.52,-94.8,-13.5,5.3,98
0,30534.41,-94.2,-12.1,7.8,96.8
0,31100.71,-91.1,-12.6,9.2,97.6
0,27788.69,-88.8,-12.8,11.8,96.4
0,26654.34,-88.4,-13.6,11.8,93.2
0,23036.69,-86.7,-12,13.3,98.4
0,28332.3,-84.8,-12.7,12.8,99.6
0,22991.3,-81.3,-12.7,16,98.4
0,25966.46,-80.1,-12.4,18.7,99.6
0,25365.59,-83.4,-13.1,15.6,99.6
0,25944.37,-86.8,-12.9,15.4,97.2
0,30167.77,-86.6,-13.7,9.4,99.2
0,31919.92,-86.4,-12.4,10.8,99.6
0,34140.03,-89.3,-12.2,11.4,100
0,29857.67,-93,-13.2,7.5,99.2
0,29813.98,-97.8,-14.2,5.4,99.2
0,27566.94,-98.7,-13.6,5.6,99.6
0,41744.96,-92.4,-11.5,13.1,73.2
0,56135.12,-90.2,-11.3,17.7,86.4
0,85889.56,-88.5,-11.5,13.2,94.8
0,86774.08,-86.4,-11.9,17.2,90.7
0,92372.54,-84.6,-11.5,19.3,94.4
0,95379.87,-79.8,-12,18.5,96
0,89681.34,-80,-11.6,14.1,93.2
0,68292.14,-74.3,-11.7,20.3,75.6
0,62545.04,-81.9,-11.9,18.5,79.2
0,69089.82,-85.8,-11.6,16.3,93.2
0,61296.67,-86.3,-12,15.2,90.8
0,67596.33,-84.7,-11.4,17.1,90.8
0,52748.05,-86.5,-11.5,13.3,87.6
0,50108.57,-87.2,-12.4,15.8,92.4
0,51310.4,-87.9,-12.7,9.6,88.8
0,47810.53,-87.9,-12.3,12.4,88
