POLQAScoreDL,AggActiveEcIo,AggActiveRSCP,ActiveSetMemberCount,AggActiveoverAggNonActive,BestActiveoverBestNonActive,DetectedSetCount,MonitoredSetCount,PathlossTop1,ULintfTop1,RACHLastTXpower,EcIoA1,EcIoA2,RSCPA1,RSCPA2,Speed,ASU_to_ASUC_ms,E1A_to_ASU_Delay_ms,E1A_to_ASUC_Delay_ms,E1B_to_ASU_Delay_ms,E1B_to_ASUC_Delay_ms,Interval_ASU_ASU_seconds,CompositeBLER%,NumofErrorBlocks,ReceivedGoodBlocks-Sum
4.159999847,-5.5,-66.40000153,2,-8.199999809,-6.300000191,3,0,105,-95.69999695,-4,-7.199999809,-11.60000038,-68.19999695,-72.5,17.29999924,36,410,412,211,282,0.769999981,3.099999905,9,283
3.789999962,-2.5,-62.90000153,1,10.30000019,13.10000038,0,3,105,-95.69999695,-4,-2.5,-15.39999962,-62.90000153,-90.59999847,43.40000153,59,402,402,361,361,1.919999957,20.29999924,95,406
3.599999905,-2.400000095,-66.09999847,1,-1.899999976,1.399999976,1,2,105,-95.69999695,-4,-2.400000095,-15.39999962,-66.09999847,-90.59999847,43.59999847,59,402,402,361,361,1.919999957,12.10000038,28,237
3.529999971,-2.799999952,-74.90000153,1,11.89999962,13.5,0,3,105,-95.69999695,-4,-2.799999952,-15.39999962,-74.90000153,-90.59999847,37.79999924,59,402,402,361,361,1.919999957,21.10000038,26,97
4.349999905,-8.100000381,-82.30000305,2,-0.200000003,4.699999809,1,8,105,-95.69999695,-4,-9.399999619,-15.39999962,-83.30000305,-90.59999847,38,59,402,402,361,361,1.919999957,14.30000019,77,433
4.210000038,-5.900000095,-89.59999847,3,-13,-8.899999619,6,4,105,-95.69999695,-4,-8.899999619,-9.699999809,-92.59999847,-93.19999695,43.79999924,0,402,402,454,454,0.660000026,5.599999905,8,135
4.260000229,-9.899999619,-57.29999924,1,-6.400000095,-6.400000095,1,0,105,-95.69999695,-4,-9.899999619,-8.5,-57.29999924,-70.30000305,40.59999847,0,715,715,274,274,10.30000019,22.39999962,24,83
4.300000191,-9.800000191,-70.80000305,1,-14.39999962,-9.800000191,4,2,105,-95.69999695,-4,-9.800000191,-8.5,-70.80000305,-70.30000305,35.40000153,0,715,715,274,274,10.30000019,10.69999981,29,245
4.260000229,-5,-66.80000305,2,10.19999981,8.300000191,0,2,105,-95.69999695,-4,-7.699999809,-8.5,-69.40000153,-70.30000305,34.5,0,248,248,274,274,5.539999962,19.20000076,88,375
4.46999979,-7.699999809,-69.40000153,2,-6.599999905,-8.300000191,1,1,105,-95.69999695,-4,-10.30000019,-11.19999981,-72,-73,32.40000153,0,248,248,274,274,5.539999962,7.599999905,21,255
3.880000114,-3.799999952,-63.40000153,1,-3.799999952,-3,1,2,105,-95.69999695,-4,-5,-6.699999809,-67.09999847,-62.09999847,31.89999962,0,248,248,274,274,5.539999962,22.29999924,45,170
4.239999771,-4.599999905,-62.40000153,2,4.099999905,1.399999976,1,0,105,-95.69999695,-4,-6.300000191,-10,-63.20000076,-70.19999695,36,0,260,260,1268,1268,54.04000092,8.5,22,305
2.859999895,-4.599999905,-62.29999924,1,-2.799999952,-1.5,1,1,105,-95.69999695,-4,-4.599999905,-12,-62.29999924,-72.80000305,19.79999924,0,260,260,269,270,1,6.900000095,50,798
4.329999924,-6.699999809,-69.19999695,1,-3,1,2,6,105,-95.69999695,-4,-6.699999809,-12,-69.19999695,-72.80000305,37,0,260,260,269,270,1,35.20000076,38,70
4.28000021,-8.399999619,-68.30000305,2,-10.30000019,-9.699999809,1,1,105,-95.69999695,-4,-10.19999981,-12,-69.90000153,-72.80000305,39.20000076,0,260,260,269,270,1,10.60000038,40,338
2.599999905,-8.199999809,-69.30000305,2,-12.19999981,-9,3,1,105,-95.69999695,-4,-9.699999809,-12.5,-70.5,-76.30000305,27.10000038,29,292,334,269,270,1.870000005,6.800000191,52,637
4.300000191,-5.699999809,-69,2,-4,-4.199999809,2,1,109.9000015,-95.69999695,-4,-8.800000191,-10.10000038,-71.90000153,-73.40000153,26.20000076,36,486,522,304,338,5.019999981,9.199999809,52,640
3.900000095,-5.5,-73.40000153,3,9.199999809,8.199999809,0,4,109.9000015,-95.69999695,-4,-10.10000038,-10.19999981,-77.90000153,-78.5,38.79999924,0,1114,1114,304,338,1.139999986,15.10000038,19,107
3.630000114,-10.60000038,-90.40000153,1,-13.5,-7.199999809,5,8,109.9000015,-95.69999695,-4,-10.60000038,-9.199999809,-90.40000153,-74,46.09999847,0,1114,1114,304,338,1.139999986,5.699999809,8,132
4.139999866,-4.599999905,-69.09999847,2,-4.599999905,-3.799999952,2,1,109.9000015,-95.69999695,-4,-6.599999905,-9.199999809,-71,-74,20.10000038,34,2473,2473,304,338,3.529999971,13,131,859
4.21999979,-4.699999809,-77,2,0.699999988,2.599999905,2,4,109.9000015,-95.69999695,-4,-6.5,-9.800000191,-78.80000305,-82.40000153,36,34,2473,2473,304,338,3.529999971,16.60000038,57,288
4.320000172,-6.099999905,-64.59999847,1,-2.599999905,-1.799999952,1,1,109.9000015,-95.69999695,-4,-6.099999905,-9,-64.59999847,-68.40000153,22.89999962,34,2473,2473,304,338,3.529999971,20.5,95,389
4.179999828,-4.5,-60.29999924,1,-2.900000095,-2.5,1,1,109.5,-95.69999695,-4,-5.300000191,-9,-60.59999847,-68.40000153,29.10000038,34,2473,2473,304,338,3.529999971,20.79999924,126,499
4.090000153,-5.900000095,-64.69999695,3,-12,-6.300000191,5,2,109.5,-95.69999695,-4,-6.300000191,-19.89999962,-64.90000153,-81.40000153,43.70000076,0,2473,2473,475,475,1.570000052,6.199999809,4,60
4.170000076,-7.400000095,-72.59999847,2,14.10000038,11.19999981,0,1,109.5,-95.69999695,-4,-10.19999981,-10.80000019,-75.5,-75.90000153,27.10000038,1,2400,2400,224,225,6.010000229,28.79999924,62,154
4.190000057,-5.900000095,-76.90000153,2,9.899999619,10.60000038,0,2,109.5,-95.69999695,-4,-7.400000095,-12.30000019,-78.19999695,-82.90000153,22.39999962,1,2400,2400,224,225,6.010000229,8.699999809,34,383
4.369999886,-9.800000191,-69.19999695,1,-5.900000095,-6.099999905,1,1,109.5,-95.69999695,-4,-10.39999962,-13.69999981,-69.80000305,-74.40000153,28.79999924,0,2400,2400,201,201,4.300000191,10.80000019,52,487
4.130000114,-7.199999809,-63.59999847,2,-9,-7,2,3,109.5,-95.69999695,-4,-8.600000381,-13.39999962,-64.69999695,-70.80000305,30.39999962,0,2400,2400,201,201,4.300000191,0.200000003,1,445
4.28000021,-5.199999809,-64.80000305,2,-7.199999809,-8,1,1,109.5,-95.69999695,-4,-8,-8.800000191,-67.5,-68.30000305,25.5,0,2400,2400,264,264,1.879999995,8.399999619,33,438
4.079999924,-9.300000191,-70.30000305,2,-10.80000019,-9.899999619,2,1,109.5,-95.69999695,-4,-9.899999619,-18.10000038,-70.90000153,-79.59999847,33,0,2400,2400,232,232,8.039999962,16.10000038,38,215
4.130000114,-7.800000191,-68.80000305,1,-11.19999981,-8.699999809,2,1,109.5,-95.69999695,-4,-8.699999809,-10.60000038,-69.80000305,-77.40000153,28.39999962,0,2400,2400,271,271,4.050000191,22,26,92
4.070000172,-9,-73.09999847,1,6.199999809,5.800000191,2,1,109.5,-95.69999695,-4,-9.399999619,-14.39999962,-73.5,-81,34.20000076,0,2400,2400,271,271,4.050000191,9.800000191,37,408
4.309999943,-9.300000191,-60.5,1,-10.89999962,-9.300000191,2,0,109.5,-95.69999695,-4,-9.300000191,-10.30000019,-60.5,-81.40000153,37.5,0,2400,2400,271,271,4.050000191,15.80000019,38,223
4.309999943,-2.299999952,-62.09999847,1,11.30000019,14.19999981,0,3,109.5,-95.69999695,-4,-2.299999952,-10.30000019,-62.09999847,-81.40000153,37.90000153,0,2400,2400,271,271,4.050000191,24.29999924,51,194
4.269999981,-8.800000191,-83.5,1,-9.600000381,-5.699999809,1,4,109.5,-95.69999695,-4,-9.399999619,-10.30000019,-87.30000305,-81.40000153,23.5,0,2400,2400,271,271,4.050000191,7.900000095,28,388
3.74000001,-9,-86.09999847,2,0.5,3.299999952,6,5,109.5,-95.69999695,-4,-10.30000019,-11.89999962,-87.5,-91.19999695,43.40000153,0,2400,2400,286,287,2.75,6.199999809,17,261
3.49000001,-8.5,-81.40000153,3,9.699999809,11.80000019,0,3,109.5,-95.69999695,-4,-10.30000019,-15.60000038,-82.90000153,-88.30000305,46,1,366,366,286,287,2.74000001,7.199999809,17,219
2.660000086,-5.300000191,-74.90000153,2,2.299999952,4.599999905,2,7,109.5,-95.69999695,-4,-8,-8.600000381,-77.19999695,-78.59999847,48.20000076,0,366,366,362,362,4.090000153,14.39999962,18,107
4.199999809,-2.900000095,-68.5,2,13.5,12.80000019,1,1,109.5,-95.69999695,-4,-5,-7,-70.5,-72.80000305,38.20000076,0,366,366,362,362,4.090000153,13.69999981,32,235
3.74000001,-5.699999809,-63.90000153,1,-3.299999952,-2.799999952,1,1,109.5,-95.69999695,-4,-6.599999905,-9,-66.5,-67.80000305,28.70000076,0,366,366,362,362,4.090000153,2.599999905,21,688
4.429999828,-8.899999619,-71,1,-11.69999981,-9.399999619,3,1,109.5,-95.69999695,-4,-10,-12.89999962,-72.19999695,-75.19999695,29.70000076,0,842,879,271,271,8.359999657,9.899999619,25,228
3.220000029,-8.5,-77.5,1,-6.599999905,-4.900000095,2,1,112.5999985,-105,-4,-9.300000191,-13.89999962,-78.19999695,-83.90000153,27.20000076,4,842,879,209,213,6.670000076,10.19999981,83,868
4.139999866,-9.100000381,-77,2,-6.300000191,-3.5,3,1,112.5999985,-105,-4,-10.30000019,-15.69999981,-78,-85.30000305,27.5,28,842,879,1164,1219,3.140000105,1.200000048,6,519
4.5,-9.800000191,-86.19999695,1,-17.60000038,-11,7,5,112.5999985,-105,-4,-11,-12.30000019,-87.5,-88.90000153,28.20000076,0,2670,2670,457,458,3.349999905,2.5,7,281
4.010000229,-9.899999619,-75.59999847,1,-0.200000003,3.400000095,1,2,112.5999985,-105,-4,-9.899999619,-12.60000038,-75.59999847,-69.30000305,28.20000076,164,221,385,217,217,16.40999985,10.19999981,33,323
4.050000191,-2.099999905,-55.09999847,1,1.399999976,1.399999976,1,0,112.5999985,-105,-4,-2.099999905,-12.60000038,-55.09999847,-69.30000305,42.70000076,164,221,385,217,217,16.40999985,31.89999962,36,77
3.940000057,-6.900000095,-63.09999847,2,13.19999981,12.89999962,0,1,112.5999985,-105,-4,-8.399999619,-12.60000038,-64.40000153,-69.30000305,30.60000038,164,221,385,217,217,16.40999985,7.400000095,39,517
3.970000029,-5.900000095,-78.59999847,1,0,1.5,1,4,112.5999985,-105,-4,-6.699999809,-9.5,-79.30000305,-82,29.70000076,0,67,67,217,217,1.25,5.900000095,27,435
3.369999886,-3.900000095,-73.5,1,8,9.100000381,0,3,125.4000015,-104,-19,-3.900000095,-10.89999962,-73.5,-80.19999695,44.20000076,0,400,400,385,388,14.09000015,36.20000076,38,67
4.230000019,-6.300000191,-74.80000305,1,-0.899999976,3.200000048,2,7,125.4000015,-104,-19,-7,-10.89999962,-75.5,-80.19999695,33.09999847,2,522,523,385,388,3.210000038,5,20,394
4.389999866,-2.5,-59.29999924,2,13,15.10000038,0,5,112.4000015,-104,-19,-5.300000191,-5.599999905,-62,-62.59999847,41.29999924,204,333,333,212,416,12.94999981,0,0,150
3.910000086,-9.800000191,-71.40000153,1,8.199999809,10.10000038,0,2,112.4000015,-104,-19,-9.800000191,-9.5,-71.40000153,-89.30000305,33.5,204,333,333,212,416,12.94999981,18.10000038,21,95
4.090000153,-6.5,-77.80000305,1,2.5,4.400000095,1,2,112.4000015,-104,-19,-6.900000095,-9.5,-77.90000153,-89.30000305,27.60000038,204,333,333,212,416,12.94999981,17.70000076,86,542
4.050000191,-9.300000191,-72.90000153,1,-6.800000191,-5.300000191,1,1,89.80000305,-103.5999985,-19,-9.300000191,-12.10000038,-72.90000153,-69.69999695,19.70000076,61,333,333,255,376,3.900000095,2.099999905,9,427
3.99000001,-6.300000191,-63,1,-5.300000191,-4,1,1,89.80000305,-103.5999985,-19,-7.199999809,-12.10000038,-64.30000305,-69.69999695,7.699999809,61,333,333,255,376,3.900000095,17.70000076,273,1461
4.010000229,-4.5,-62.90000153,1,2.299999952,4.699999809,4,3,89.80000305,-103.5999985,-19,-4.900000095,-11.5,-63.20000076,-73.19999695,26.5,14,346,370,308,308,2.940000057,13.30000019,99,841
4.210000038,-9.199999809,-68,1,-14,-6.5,6,3,115,-94,-19,-9.5,-17.60000038,-68.19999695,-76.69999695,20.89999962,0,210,210,421,421,11.68999958,3.200000048,9,282
4.340000153,-9.600000381,-63.79999924,2,-5.900000095,-4.099999905,0,0,115,-94,-19,-9.800000191,-22.89999962,-63.90000153,-78.90000153,37.5,0,210,210,1240,1240,4.820000172,24.60000038,15,46
3.730000019,-2.900000095,-78.40000153,2,-5.900000095,-4.099999905,2,2,115,-94,-19,-4.099999905,-8.899999619,-79.40000153,-85.5,26.5,94,210,210,258,447,1.690000057,20.29999924,24,94
4.389999866,-2.799999952,-63.59999847,1,-5.199999809,-2.799999952,1,1,111.6999969,-94,-19,-2.799999952,-21.20000076,-63.59999847,-84.19999695,18,0,296,358,405,405,2.460000038,12.89999962,63,452
4.25,-10.19999981,-88.69999695,1,-17.39999962,-11.5,6,4,126,-94,-19,-11.5,-13.19999981,-89.80000305,-93.69999695,23.60000038,62,296,358,86,202,5.170000076,10.60000038,27,234
4.079999924,-4.800000191,-75.69999695,2,7.400000095,4.900000095,0,1,126,-94,-19,-7.400000095,-10.10000038,-78.09999847,-81.5,34,78,276,354,86,202,5.670000076,12.19999981,47,353
3.559999943,-7.599999905,-63.70000076,1,9.899999619,9.699999809,0,0,126,-94,-19,-7.599999905,-15.39999962,-63.70000076,-67.80000305,28,63,6309,6345,86,202,4.159999847,16,69,448
4.070000172,-7.699999809,-61,1,9.899999619,9.699999809,0,1,126,-94,-19,-8.100000381,-15.39999962,-61.29999924,-67.80000305,31.39999962,63,6309,6345,86,202,4.159999847,19.79999924,95,389
3.730000019,-5.400000095,-57.20000076,1,11.80000019,14.19999981,0,2,126,-94,-19,-5.400000095,-18.89999962,-57.20000076,-100.9000015,44.59999847,0,406,406,355,458,3.140000105,8.100000381,20,122
4.309999943,-10.80000019,-88.80000305,1,-11.5,-6.699999809,1,4,126,-94,-19,-10.80000019,-18.89999962,-88.80000305,-100.9000015,28.29999924,0,406,406,355,458,3.140000105,21.89999962,50,189
3.950000048,-10.60000038,-91.5,2,0.400000006,6.5,0,8,126,-94,-19,-11.30000019,-18.89999962,-92.09999847,-100.9000015,43.29999924,119,237,372,355,458,3.859999895,10.5,14,119
3.859999895,-5.5,-63.90000153,1,-4.099999905,-2.700000048,3,1,126,-94,-19,-6.800000191,-9.199999809,-64.80000305,-71,31.10000038,119,237,372,355,458,3.859999895,14.5,65,428
4.429999828,-7.900000095,-61.90000153,1,-6.300000191,-4.5,1,3,126,-94,-19,-7.900000095,-10.19999981,-61.90000153,-77.40000153,25.10000038,0,227,227,132,163,3.589999914,15.60000038,56,309
3.190000057,-6.599999905,-70,1,1.700000048,6.699999809,1,6,126,-94,-19,-6.599999905,-10.19999981,-70,-77.40000153,28.5,0,227,227,132,163,3.589999914,11.39999962,54,486
3.039999962,-4.699999809,-74.59999847,1,2.099999905,2.400000095,1,2,111.6999969,-94,-19,-4.699999809,-10.19999981,-74.59999847,-77.40000153,42.40000153,0,227,227,132,163,3.589999914,30.39999962,35,80
3.869999886,-3.400000095,-69.90000153,2,8,10.19999981,0,3,111.6999969,-94,-19,-4.5,-10.19999981,-70.69999695,-77.40000153,48.59999847,0,227,227,132,163,3.589999914,6.900000095,10,135
3.710000038,-4.400000095,-66.30000305,2,10.39999962,10,0,2,111.6999969,-94,-19,-6.599999905,-8.699999809,-68.30000305,-70.69999695,43.79999924,16,426,427,132,163,2.069999933,14.89999962,50,326
4.300000191,-7.199999809,-73.19999695,1,-2.5,-2.5,1,1,111.6999969,-94,-19,-8.600000381,-7.199999809,-73.59999847,-82.30000305,40.79999924,16,426,427,132,163,2.069999933,8.600000381,22,314
3.880000114,-8,-82.09999847,2,12,12.60000038,0,2,111.6999969,-94,-19,-9.300000191,-14.19999981,-83.40000153,-88.59999847,28.10000038,0,4815,4856,230,230,2.49000001,10.19999981,63,449
4.409999847,-7.300000191,-78.40000153,1,-3.599999905,-2.700000048,1,1,111.6999969,-94,-19,-7.699999809,-13.39999962,-80.19999695,-83.5,25.39999962,0,4815,4856,230,230,2.49000001,18.29999924,65,289
4.28000021,-3.700000048,-66,1,4.400000095,7.5,2,4,111.6999969,-94,-19,-4.099999905,-12.69999981,-65.40000153,-75.09999847,15.19999981,43,4815,4856,261,305,2.700000048,8.199999809,133,1562
4.320000172,-5.099999905,-55.79999924,2,19.29999924,19.60000038,0,2,111.6999969,-94,-3,-6.900000095,-10.60000038,-57.40000153,-61.59999847,35.90000153,0,407,408,384,384,10.40999985,18.79999924,80,468
4.300000191,-7.199999809,-69.09999847,3,15,12.10000038,1,0,126.8000031,-94,-3,-10.10000038,-10.80000019,-72.80000305,-71.90000153,34.29999924,0,407,408,384,384,10.40999985,5.599999905,8,135
3.130000114,-9.100000381,-81.59999847,1,-4.699999809,-1.799999952,2,3,126.8000031,-94,-3,-9.600000381,-14.60000038,-82,-89.59999847,33,25,318,318,157,206,2.24000001,20.70000076,45,197
3.880000114,-8.100000381,-74.69999695,1,8.800000191,10.60000038,1,2,118.3000031,-94,-3,-8.100000381,-11.89999962,-74.69999695,-77.5,29.89999962,49,318,318,157,206,2.769999981,17.5,57,272
2.170000076,-6.300000191,-72.30000305,2,9.100000381,10.80000019,1,2,118.3000031,-94,-3,-7.699999809,-11.89999962,-73.90000153,-77.5,23,49,318,318,157,206,2.769999981,10.30000019,14,122
4.199999809,-7.300000191,-52.70000076,2,15.19999981,14.39999962,0,1,129.1999969,-94,-3,-8,-15,-53.20000076,-61.79999924,31,0,318,318,335,336,1.409999967,17.89999962,19,87
3.74000001,-6.699999809,-67.5,2,10.80000019,14.80000019,1,4,129.1999969,-94,-3,-8.399999619,-11.89999962,-69.09999847,-73,40.59999847,13,3472,3474,216,251,1.49000001,8.600000381,33,372
4.190000057,-7.5,-68.59999847,1,-9.699999809,-7.099999905,2,1,129.1999969,-94,-3,-8.300000191,-6.199999809,-68.69999695,-79.59999847,37.90000153,13,3472,3474,216,251,1.49000001,13.60000038,44,320
4.340000153,-7.300000191,-83.19999695,1,-1,-0.200000003,1,2,129.1999969,-94,-3,-8.199999809,-8.699999809,-84.19999695,-87.5,28.79999924,128,319,319,284,412,2.819999933,10.10000038,26,242
4.260000229,-7.300000191,-76,2,7.300000191,9.800000191,0,0,129.1999969,-94,-3,-9.300000191,-11.89999962,-77.69999695,-81.5,26.10000038,128,319,319,284,412,2.819999933,10,25,284
3.730000019,-3.599999905,-61.79999924,1,7.300000191,9.800000191,0,4,129.1999969,-94,-3,-3.599999905,-6.699999809,-61.79999924,-81.80000305,21.79999924,0,319,319,370,370,7.289999962,12.5,57,473
4.320000172,-2.5,-59.59999847,1,15.19999981,17,0,2,129.1999969,-94,-3,-2.5,-6.699999809,-59.59999847,-81.80000305,40.70000076,0,240,240,370,370,2.50999999,45.09999847,46,56
4.210000038,-2.799999952,-77.69999695,2,-5,-5.099999905,1,2,129.1999969,-94,-3,-5.099999905,-6.699999809,-79.90000153,-81.80000305,13.69999981,0,240,240,370,370,2.50999999,16.20000076,94,540
4.230000019,-10,-79.30000305,1,10.19999981,12.30000019,1,1,129.1999969,-94,-3,-10,-11.89999962,-79.30000305,-81,34.40000153,0,240,240,370,370,2.50999999,21.39999962,48,180
3.799999952,-6.800000191,-75.80000305,2,0.300000012,1.299999952,2,2,129.1999969,-94,-3,-8.699999809,-11.89999962,-77.69999695,-81,42.79999924,0,240,240,370,370,2.50999999,16.20000076,77,424
4.25,-9.100000381,-68.09999847,1,12.10000038,12.10000038,0,1,129.1999969,-94,-3,-9.100000381,-11.80000019,-68.09999847,-91.90000153,14.5,1,351,352,351,352,1.429999948,14,71,607
4.440000057,-7.099999905,-87.59999847,3,7.199999809,7.300000191,0,3,129.1999969,-94,-3,-10.39999962,-11.80000019,-90.90000153,-91.90000153,45.20000076,1,351,352,351,352,1.429999948,12.89999962,17,115
4.139999866,-7,-93.19999695,3,2.900000095,4.199999809,1,6,129.1999969,-94,-3,-10.30000019,-11.39999962,-96.5,-97.5,34.29999924,1,351,352,351,352,1.429999948,1.399999976,2,140
4.099999905,-5.599999905,-66.80000305,1,5.400000095,5.099999905,2,1,129.1999969,-94,-3,-6.800000191,-7.5,-68.40000153,-74.90000153,38.79999924,2,198,201,263,263,1.440000057,14.39999962,67,447
3.25999999,-9.800000191,-76,1,-6.300000191,-6.300000191,1,0,129.1999969,-94,-3,-9.800000191,-14.19999981,-76,-94.19999695,37.79999924,28,1142,1174,357,387,1.480000019,30.70000076,35,79
4.329999924,-8.699999809,-88.19999695,2,3.400000095,5.300000191,1,3,129.1999969,-94,-3,-10.89999962,-14.19999981,-90.30000305,-94.19999695,4.699999809,28,1142,1174,357,387,1.480000019,5.300000191,121,1942
4.230000019,-4.5,-71.40000153,1,3.400000095,5.099999905,1,4,103.5999985,-94,-3,-5.099999905,-12.30000019,-71.90000153,-79.30000305,31,1,372,373,415,415,9.520000458,8.199999809,31,383
4.170000076,-10.19999981,-73.09999847,1,-14.60000038,-10.19999981,3,1,103.5999985,-94,-3,-10.19999981,-16.79999924,-73.09999847,-84.40000153,24.5,0,241,331,212,212,4.639999866,15.5,38,222
3.130000114,-7.699999809,-66,1,13,13,0,0,103.5999985,-94,-3,-7.699999809,-16.79999924,-66,-84.40000153,30.39999962,0,241,331,212,212,4.639999866,26.39999962,60,167
3.789999962,-8.199999809,-72.30000305,1,13,13,0,1,124.4000015,-105,-3,-8.199999809,-16.79999924,-72.30000305,-84.40000153,24.60000038,0,241,331,212,212,4.639999866,11.80000019,64,488
4.389999866,-7.199999809,-72.80000305,1,11.80000019,11.5,0,1,124.4000015,-105,-3,-7.599999905,-16.79999924,-73.09999847,-84.40000153,23,0,241,331,212,212,4.639999866,9,68,741
4.239999771,-9.800000191,-62,1,-8,-7.400000095,1,1,124.4000015,-105,-3,-9.800000191,-12.5,-62,-85.19999695,6.099999905,1,241,331,244,245,1.25,18.60000038,155,713
4.269999981,-3.299999952,-60.09999847,1,5.400000095,8.100000381,0,3,124.4000015,-105,-3,-3.299999952,-12.5,-60.09999847,-85.19999695,31.79999924,1,241,331,244,245,1.25,11.80000019,29,241
4.360000134,-9.199999809,-56.40000153,1,0,1.5,3,1,124.4000015,-105,-3,-9.199999809,-12.5,-56.40000153,-85.19999695,36.59999847,45,241,331,168,168,1.330000043,7.400000095,38,520
4.079999924,-7.5,-91.09999847,1,-17.10000038,-7.5,11,8,124.4000015,-105,-3,-7.5,-12.5,-91.09999847,-85.19999695,33.20000076,3,283,286,210,217,4.789999962,18.20000076,20,90
4.360000134,-8.899999619,-83.69999695,1,4.599999905,8.800000191,1,4,124.4000015,-105,-3,-8.899999619,-12.5,-83.69999695,-85.19999695,38.79999924,0,290,290,210,217,3.809999943,11.39999962,15,117
3.640000105,-5.800000191,-77.80000305,2,4.099999905,6.699999809,1,5,124.4000015,-105,-3,-6.900000095,-12.5,-78.59999847,-85.19999695,40,3,493,494,210,217,0.50999999,6.900000095,19,260
3.950000048,-8,-73.5,1,3.799999952,6.5,1,3,108.3000031,-105,-3,-8,-12.19999981,-73.5,-79.09999847,33.59999847,0,280,280,186,373,29.03000069,26.60000038,60,166
3.960000038,-8.800000191,-75,1,3.5,4.400000095,0,2,124.5,-106,-3,-9.600000381,-12.19999981,-75.69999695,-79.09999847,27,0,203,203,186,373,8.930000305,1.399999976,8,622
3.960000038,-6.900000095,-58.5,1,10.5,10,0,1,124.5,-106,-3,-7.699999809,-14.60000038,-59.40000153,-66.80000305,24.60000038,94,204,205,186,373,8.930000305,16.20000076,69,413
3.690000057,-4.900000095,-68.90000153,1,10,11.19999981,0,2,124.5,-106,-3,-5,-17.39999962,-69.09999847,-81.09999847,25.5,0,402,402,307,307,7.28000021,11.80000019,69,525
